epoch,hidden_channels,out_channels,num_layers,num_epoch,patience,lr,weight_decay,conv_type,eps,gamma,step_size,aggr,end,num_head,dropout,p,factor,eta_min,T_max,lr_scheduler,optimizer,type_model,scaler,dim_reduction,pca_threshold,train_loss,train_acc,train_f1,train_balanced_acc,val_loss,val_acc,val_precision,val_recall,val_f1,val_balanced_acc
67,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2680, grad_fn=<NllLossBackward0>)",0.8871175334932428,0.9340127562798174,0.8852446458159389,tensor(0.2668),0.8885476086002633,0.9851632047477744,0.889646772228989,0.9349718381976446,0.8841169843484902
68,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2660, grad_fn=<NllLossBackward0>)",0.887439302638507,0.9342154750914624,0.8852932709176415,tensor(0.2652),0.8887670030715226,0.9851672060409924,0.8898903775883069,0.9351081530782028,0.8842387870281491
69,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2640, grad_fn=<NllLossBackward0>)",0.8882876031123852,0.934734683414509,0.8862849908553223,tensor(0.2637),0.8907415533128565,0.985464333781965,0.8918392204628501,0.9363171355498722,0.8863169612248025
70,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2621, grad_fn=<NllLossBackward0>)",0.8895454279529632,0.9355015031429352,0.8878945663946223,tensor(0.2623),0.8916191311978938,0.9857411891310196,0.8925700365408039,0.9368447967271798,0.8877861220231613
71,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2603, grad_fn=<NllLossBackward0>)",0.8906569940911484,0.9361854684512428,0.8889024122464855,tensor(0.2609),0.8935936814392277,0.985775630703167,0.894762484774665,0.9380666581534924,0.8888823461400919
72,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2585, grad_fn=<NllLossBackward0>)",0.8915637980459837,0.9367503284478492,0.8892760292233912,tensor(0.2596),0.8949100482667837,0.9857984994640944,0.8962241169305725,0.938879673344392,0.8896131622180456
73,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2567, grad_fn=<NllLossBackward0>)",0.8923243432984262,0.9372303599747626,0.8891780369425191,tensor(0.2584),0.8960070206230804,0.9858175006689858,0.897442143727162,0.93955623565417,0.8902221756163404
74,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2550, grad_fn=<NllLossBackward0>)",0.8933774059556544,0.9378760247473285,0.8901533836068618,tensor(0.2572),0.8973233874506362,0.9858402351055304,0.8989037758830695,0.9403669724770642,0.8909529916942941
75,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2533, grad_fn=<NllLossBackward0>)",0.8941379512080969,0.9383485800923324,0.8904457526149668,tensor(0.2560),0.8968845985081176,0.9858326650628174,0.8984165651644336,0.9400968646444048,0.8907093863349762
76,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2516, grad_fn=<NllLossBackward0>)",0.8953372725677178,0.939091651913387,0.8909818655294741,tensor(0.2548),0.8986397542781922,0.986122231118228,0.9001218026796589,0.9411614875191034,0.8926657578519708
77,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2499, grad_fn=<NllLossBackward0>)",0.8967413561106886,0.9399537320541608,0.8920220868892798,tensor(0.2536),0.8992979376919702,0.9861333333333332,0.9008526187576128,0.9415658816040738,0.8930311658909476
78,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2483, grad_fn=<NllLossBackward0>)",0.8975019013631311,0.9404203223831872,0.8925746967567029,tensor(0.2524),0.8999561211057482,0.986144417799094,0.9015834348355664,0.9419699669127004,0.8933965739299244
79,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2466, grad_fn=<NllLossBackward0>)",0.8986719709822735,0.941136487221316,0.8934849213664272,tensor(0.2511),0.9006143045195261,0.9858967535923364,0.902557856272838,0.9423884013735216,0.8927800318891783
80,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2450, grad_fn=<NllLossBackward0>)",0.8994910197156731,0.9416360918603072,0.8942001508510297,tensor(0.2499),0.9010530934620448,0.9859042553191488,0.9030450669914738,0.9426573426573428,0.8930236372484963
81,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2434, grad_fn=<NllLossBackward0>)",0.9003393201895513,0.9421571789952632,0.8946713890700742,tensor(0.2486),0.9023694602896009,0.985926712692512,0.9045066991473812,0.9434633464616948,0.89375445332645
82,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2418, grad_fn=<NllLossBackward0>)",0.900953606739601,0.9425322471147318,0.8951427509686964,tensor(0.2473),0.9034664326458972,0.9859453725802174,0.9057247259439708,0.9441340782122905,0.8943634667247448
83,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2403, grad_fn=<NllLossBackward0>)",0.9020944246182648,0.943229811557576,0.8959066055550017,tensor(0.2460),0.903905221588416,0.9859528226875166,0.9062119366626066,0.9444021325209444,0.8946070720840626
84,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2387, grad_fn=<NllLossBackward0>)",0.902884221611186,0.9437078232561296,0.896735705875503,tensor(0.2446),0.905221588415972,0.9859751256946282,0.907673568818514,0.9452054794520548,0.8953378881620164
85,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2371, grad_fn=<NllLossBackward0>)",0.9035277599017142,0.944097904942708,0.8973534377975445,tensor(0.2432),0.9063185607722686,0.9859936575052854,0.9088915956151036,0.9458740017746228,0.8959469015603112
86,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2356, grad_fn=<NllLossBackward0>)",0.9043468086351136,0.9445988072648416,0.8978084264228289,tensor(0.2419),0.9067573497147872,0.986001056524036,0.9093788063337394,0.9461411734887848,0.896190506919629
87,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2341, grad_fn=<NllLossBackward0>)",0.9052828643304276,0.9451651143099068,0.898718774712131,tensor(0.2405),0.9076349275998244,0.9860158311345646,0.9103532277710108,0.9466751108296392,0.8966777176382648
88,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2325, grad_fn=<NllLossBackward0>)",0.9064236822090914,0.9458558299341604,0.8997428701577543,tensor(0.2392),0.9085125054848616,0.9862869198312236,0.9110840438489648,0.9471951373939472,0.8981468784366236
89,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2310, grad_fn=<NllLossBackward0>)",0.9073304861639268,0.9464031941530756,0.9006369688532962,tensor(0.2378),0.9096094778411584,0.9863049776139056,0.9123020706455542,0.9478613009364718,0.8987558918349183
90,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2295, grad_fn=<NllLossBackward0>)",0.9083835488211548,0.947042710763924,0.9013520746583208,tensor(0.2364),0.9098288723124176,0.9863085834649816,0.912545676004872,0.9479944324939896,0.8988776945145773
91,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2281, grad_fn=<NllLossBackward0>)",0.9093488562569472,0.9476228302939138,0.9024087929710424,tensor(0.2351),0.910706450197455,0.9860672975814933,0.9137637028014616,0.948539638386648,0.8983829551534902
92,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2266, grad_fn=<NllLossBackward0>)",0.9101386532498684,0.9481010947425328,0.9029776524322256,tensor(0.2338),0.9118034225537516,0.9860855867681806,0.9149817295980512,0.9492039423805914,0.8989919685517849
93,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2251, grad_fn=<NllLossBackward0>)",0.9110454572047036,0.9486465035378354,0.9038717511277674,tensor(0.2325),0.9135585783238264,0.9861147498035108,0.9169305724725944,0.9502650845746023,0.8999663899890565
94,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2236, grad_fn=<NllLossBackward0>)",0.9118352541976248,0.949122214719784,0.9045707310186096,tensor(0.2312),0.9135585783238264,0.9861147498035108,0.9169305724725944,0.9502650845746023,0.8999663899890565
95,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2221, grad_fn=<NllLossBackward0>)",0.9130930790382028,0.9498793798606542,0.9056598248392737,tensor(0.2299),0.9153137340939008,0.9861437908496732,0.9188794153471376,0.9513240857503152,0.9009408114263282
96,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2207, grad_fn=<NllLossBackward0>)",0.9142338969168664,0.9505581599271524,0.907204402003533,tensor(0.2286),0.91553312856516,0.986147412441192,0.9191230207064556,0.9514563106796116,0.9010626141059872
97,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2192, grad_fn=<NllLossBackward0>)",0.9147019247645236,0.9508428860418072,0.9073342750740364,tensor(0.2273),0.9164107064501976,0.9861618798955614,0.9200974421437272,0.951984877126654,0.901549824824623
98,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2177, grad_fn=<NllLossBackward0>)",0.915725735681273,0.95145827366009,0.90816325171496,tensor(0.2261),0.9164107064501976,0.9861618798955614,0.9200974421437272,0.951984877126654,0.901549824824623
99,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2162, grad_fn=<NllLossBackward0>)",0.9168665535599368,0.952141991108716,0.9091873471605834,tensor(0.2248),0.9166301009214568,0.9861654920386322,0.920341047503045,0.952116935483871,0.901671627504282
100,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2147, grad_fn=<NllLossBackward0>)",0.917978119698122,0.9528073246263632,0.9101951930124464,tensor(0.2236),0.9166301009214568,0.9861654920386322,0.920341047503045,0.952116935483871,0.901671627504282
101,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2133, grad_fn=<NllLossBackward0>)",0.9190311823553502,0.9534367324967196,0.9111705396767892,tensor(0.2224),0.9177270732777534,0.9864371413667188,0.9213154689403168,0.9527648318428014,0.9032625909822996
102,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2118, grad_fn=<NllLossBackward0>)",0.9200549932720996,0.9540479192938208,0.9121296367473716,tensor(0.2212),0.9186046511627908,0.986451276706618,0.9222898903775884,0.9532922069746947,0.9037498017009354
103,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2103, grad_fn=<NllLossBackward0>)",0.9213713215936348,0.954834156669019,0.913251229755556,tensor(0.2200),0.9197016235190874,0.9872296064633828,0.922777101096224,0.9539158902039788,0.907304665338399
104,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2088, grad_fn=<NllLossBackward0>)",0.9221026151055988,0.9552715118329778,0.9137875900292188,tensor(0.2188),0.9216761737604212,0.9872594903796152,0.9249695493300852,0.9550999874229656,0.9084008894553296
105,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2073, grad_fn=<NllLossBackward0>)",0.9233311882056984,0.9560065125803582,0.9146001933968044,tensor(0.2176),0.9223343571741992,0.9872694206287348,0.925700365408039,0.9554940910233845,0.9087662974943064
106,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2058, grad_fn=<NllLossBackward0>)",0.9240917334581408,0.9564619230575642,0.9150226828345684,tensor(0.2165),0.9234313295304958,0.9877922077922078,0.9264311814859928,0.9561282212445004,0.9113392110520472
107,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2043, grad_fn=<NllLossBackward0>)",0.9249692856724976,0.9569854605825828,0.9156402910770324,tensor(0.2154),0.9243089074155332,0.9878048780487804,0.9274056029232643,0.9566528458349038,0.911826421770683
108,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2028, grad_fn=<NllLossBackward0>)",0.9259638448487684,0.9575755544008449,0.9165831385538546,tensor(0.2143),0.9245283018867924,0.9878080415045396,0.9276492082825822,0.95678391959799,0.9119482244503418
109,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.2013, grad_fn=<NllLossBackward0>)",0.9268413970631252,0.9580966742062494,0.9173308672259776,tensor(0.2132),0.925625274243089,0.9878238341968912,0.9288672350791718,0.9574387947269304,0.9125572378486366
110,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1999, grad_fn=<NllLossBackward0>)",0.9277774527584391,0.9586522197846366,0.9181110950856204,tensor(0.2121),0.926283457656867,0.9878332901889724,0.9295980511571256,0.9578313253012049,0.9129226458876136
111,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1984, grad_fn=<NllLossBackward0>)",0.9282162288656176,0.95891099055656,0.9186150798513408,tensor(0.2111),0.9258446687143485,0.9875744240227802,0.9293544457978076,0.9575803212851406,0.9116970904485726
112,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1969, grad_fn=<NllLossBackward0>)",0.929240039782367,0.9595126115118752,0.9199645382109009,tensor(0.2100),0.9260640631856076,0.987325400931195,0.9298416565164432,0.957721741312257,0.9108369430485086
113,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1954, grad_fn=<NllLossBackward0>)",0.9300298367752882,0.9599826011309264,0.9204032772424248,tensor(0.2090),0.926941641070645,0.9873385012919896,0.930816077953715,0.9582445141065832,0.9113241537671444
114,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1939, grad_fn=<NllLossBackward0>)",0.9308781372491663,0.9604803237837204,0.9215251176097649,tensor(0.2079),0.928258007898201,0.987358101135191,0.9322777101096223,0.9590276907655684,0.9120549698450982
115,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1924, grad_fn=<NllLossBackward0>)",0.9318726964254374,0.9610658820776008,0.922598085516246,tensor(0.2069),0.9289161913119788,0.9873678783191544,0.933008526187576,0.9594188376753509,0.912420377884075
116,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1910, grad_fn=<NllLossBackward0>)",0.93263324167788,0.9615146805701776,0.9232808158133284,tensor(0.2059),0.9293549802544976,0.9873743880443184,0.933495736906212,0.959679439018282,0.9126639832433928
117,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1895, grad_fn=<NllLossBackward0>)",0.933159773006494,0.96182696002272,0.9235733085010112,tensor(0.2049),0.9302325581395348,0.9873873873873874,0.9344701583434836,0.9602002503128912,0.9131511939620288
118,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1880, grad_fn=<NllLossBackward0>)",0.9337155560755864,0.9621525921966864,0.9242724120714312,tensor(0.2038),0.9306713470820536,0.987393877025984,0.9349573690621192,0.9604604604604604,0.9133947993213468
119,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1866, grad_fn=<NllLossBackward0>)",0.9343298426256362,0.962512732312522,0.9250040148293716,tensor(0.2028),0.9311101360245722,0.9876511448417804,0.9352009744214372,0.9607107107107108,0.9146203547603876
120,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1851, grad_fn=<NllLossBackward0>)",0.9350903878780789,0.9629617265610656,0.9255566246967948,tensor(0.2018),0.9322071083808688,0.9879177377892032,0.9361753958587088,0.9613508442776736,0.9162113182384052
121,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1836, grad_fn=<NllLossBackward0>)",0.9359094366114784,0.9634425108037308,0.9264019746110564,tensor(0.2008),0.9319877139096094,0.9876638396299152,0.9361753958587088,0.961230615307654,0.9151075654790232
122,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1822, grad_fn=<NllLossBackward0>)",0.936406716199614,0.9637340272912288,0.926938458564297,tensor(0.1998),0.932426502852128,0.9876701772412022,0.9366626065773448,0.9614903725931484,0.9153511708383412
123,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1807, grad_fn=<NllLossBackward0>)",0.9369039957877494,0.9640206168370836,0.927995424236174,tensor(0.1988),0.9333040807371654,0.988183919856152,0.9371498172959803,0.961990497624406,0.9178022817164228
124,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1793, grad_fn=<NllLossBackward0>)",0.9376060375592348,0.9644316230052192,0.9287757757753948,tensor(0.1979),0.9346204475647214,0.9879518072289156,0.9388550548112058,0.962777916562578,0.9175511477146536
125,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1779, grad_fn=<NllLossBackward0>)",0.9386005967355058,0.9650160836013932,0.9295885028225584,tensor(0.1970),0.9352786309784994,0.9879610655737704,0.9395858708891596,0.9631664377575228,0.9179165557536306
126,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1764, grad_fn=<NllLossBackward0>)",0.939244135026034,0.965390831986403,0.9304664756039178,tensor(0.1961),0.936375603334796,0.9879764645689436,0.9408038976857492,0.963813326678313,0.9185255691519254
127,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1750, grad_fn=<NllLossBackward0>)",0.939712162873691,0.9656608740565488,0.9313770712523756,tensor(0.1952),0.937033786748574,0.9884851586489252,0.941047503045067,0.9641832022962684,0.920854877350348
128,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1736, grad_fn=<NllLossBackward0>)",0.940501959866612,0.9661237134006196,0.932076051143218,tensor(0.1943),0.9372531812198333,0.9884881043745204,0.9412911084043848,0.964312453206888,0.920976680030007
129,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1722, grad_fn=<NllLossBackward0>)",0.9408237290118762,0.9663153337662552,0.9319945558152616,tensor(0.1934),0.937033786748574,0.9882352941176472,0.9412911084043848,0.9641921397379912,0.9198729272706252
130,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1708, grad_fn=<NllLossBackward0>)",0.9413795120809688,0.9666366996304064,0.9329539002449998,tensor(0.1926),0.9368143922773148,0.988232284471732,0.941047503045067,0.9640628899426004,0.9197511245909662
131,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1694, grad_fn=<NllLossBackward0>)",0.9419352951500616,0.966960169110671,0.9336530038154198,tensor(0.1918),0.9372531812198333,0.988238302224495,0.9415347137637028,0.9643213572854292,0.919994729950284
132,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.1681, grad_fn=<NllLossBackward0>)",0.9425495817001112,0.9673156931269762,0.9346448474326784,tensor(0.1910),0.9381307591048704,0.988250319284802,0.9425091352009743,0.9648379052369076,0.92048194066892
