epoch,hidden_channels,num_layers,num_epoch,patience,lr,weight_decay,conv_type,aggr,end,dropout,p,factor,eta_min,T_max,lr_scheduler,optimizer,type_model,scaler,dim_reduction,num_head,pca_threshold,eps
294,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,pca,4.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,pca,4.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,pca,4.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,pca,4.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,pca,4.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,4.0,0.99,
283,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,4.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,pca,2.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,3.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
236,32,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0005,Transformer,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0005,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,2.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,3.0,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
254,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
188,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
292,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
101,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
280,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_Ll,pca,,0.99,
268,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_Ll,pca,,0.99,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,32,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,1e-05,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,64,2,300,50,0.001,1e-05,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,no,,,
294,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,pca,,0.99,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,0.0,SAGE,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,128,2,300,50,0.001,0.0,SAGE,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard_l2,no,,,
300,64,2,300,50,0.001,0.0,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,3.0,,
183,64,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,no,no,3.0,,
222,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard,pca,4.0,0.99,
209,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard,pca,4.0,0.99,
191,32,2,300,50,0.001,1e-05,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard,pca,4.0,0.99,
196,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,pca,4.0,0.99,
177,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,pca,4.0,0.99,
196,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,pca,4.0,0.99,
177,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,5.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,pca,4.0,0.99,
196,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,pca,4.0,0.99,
177,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HGNN,standard,pca,4.0,0.99,
196,32,2,300,50,0.001,0.0,Transformer,mean,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,pca,4.0,0.99,
177,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,10.0,0.2,,,ReduceLROnPlateau,Adam,HGNN,standard,pca,4.0,0.99,
300,32,2,300,50,0.001,0.0,Transformer,sum,True,0.0,,,1e-05,15.0,CosineAnnealingLR,Adam,HGNN,standard,no,4.0,,
300,32,2,300,50,0.001,1e-05,Transformer,mean,True,0.0,,,1e-05,10.0,CosineAnnealingLR,Adam,HGNN,standard,no,4.0,,
